Company Name,Location,Job Title,job_category,python_yn,R_yn,spark,aws,excel,avg_salary
guidehouse,"huntsville, al",senior data analyst jobs,Data Analyst,,,,,,
wilen group,"las vegas, nv","senior data analyst, client data strategies",Data Analyst,,,,,,
wilen group,"las vegas, nv","senior data analyst, client data strategies",Data Analyst,,,,,,
microsoft,"atlanta, ga","senior data analyst, crisis & resilience",Data Analyst,,,,,,152050
blizzard,"irvine, ca","senior data analyst, diablo iv analytics",Data Analyst,,,,,,
blizzard,"irvine, ca","senior data analyst, diablo iv analytics",Data Analyst,,,,,,
panda restaurant group,"rosemead, ca","senior data analyst, r&d",Data Analyst,,,,,,
"moego, inc.","east los angeles, ca","senior data analyst, sales insights & analytics",Data Analyst,,,,,,
"moego, inc.","east los angeles, ca","senior data analyst, sales insights & analytics",Data Analyst,,,,,,
lending science dm,"alpharetta, ga",senior data analyst- direct mail,Data Analyst,,,,,,
"demandbase
4.5","san francisco, ca",senior data analyst/scientist,Data Analyst,0,0,0,0,0,252720
"equian llc
3.2","franklin, tn",senior data engineer,Data Engineer,0,0,0,1,1,226720
"equian llc
3.2","franklin, tn",senior data engineer,Data Engineer,0,0,0,1,1,226720
"eventbrite
4.4","nashville, tn",senior data engineer,Data Engineer,1,0,1,1,0,213200
"eventbrite
4.4","nashville, tn",senior data engineer,Data Engineer,1,0,1,1,0,213200
"figure eight
3.9","san francisco, ca",senior data engineer,Data Engineer,1,0,0,1,1,289120
"figure eight
3.9","san francisco, ca",senior data engineer,Data Engineer,1,0,0,1,1,289120
"genesys
4.3","durham, nc",senior data engineer,Data Engineer,1,0,1,1,0,234000
"genesys
4.3","durham, nc",senior data engineer,Data Engineer,1,0,1,1,0,234000
"novetta
4.0","reston, va",senior data engineer,Data Engineer,1,0,1,1,0,201760
"praetorian
4.7","austin, tx",senior data engineer,Data Engineer,1,0,1,0,0,288080
"praetorian
4.7","austin, tx",senior data engineer,Data Engineer,1,0,1,0,0,288080
"red ventures
3.2","charlotte, nc",senior data engineer,Data Engineer,0,0,1,1,0,278720
"tapjoy
3.9","san francisco, ca",senior data engineer,Data Engineer,0,0,0,0,0,283920
"tapjoy
3.9","san francisco, ca",senior data engineer,Data Engineer,0,0,0,0,0,283920
"mitre
3.2","hampton, va",senior data science systems engineer,Data Scientist ,0,0,0,0,0,161200
"mitre
3.2","hampton, va",senior data science systems engineer,Data Scientist ,0,0,0,0,0,161200
"mitre
3.2","hampton, va",senior data science systems engineer,Data Scientist ,0,0,0,0,0,161200
"american axle & manufacturing
3.3","southfield, mi",senior data scientist,Data Scientist,1,0,1,1,1,217360
"autodesk
4.0","san francisco, ca",senior data scientist,Data Scientist,1,0,1,0,0,313040
"autodesk
4.0","san francisco, ca",senior data scientist,Data Scientist,1,0,1,0,0,313040
"brighthouse financial
3.5","charlotte, nc",senior data scientist,Data Scientist,1,0,1,0,1,258960
"brighthouse financial
3.5","charlotte, nc",senior data scientist,Data Scientist,1,0,1,0,1,258960
"ck-12 foundation
4.1","palo alto, ca",senior data scientist,Data Scientist,0,0,0,1,1,351520
"entefy
4.4","palo alto, ca",senior data scientist,Data Scientist,1,0,0,0,0,242320
"entefy
4.4","palo alto, ca",senior data scientist,Data Scientist,1,0,0,0,0,242320
"equity residential
4.3","chicago, il",senior data scientist,Data Scientist,1,0,1,0,1,270400
"equity residential
4.3","chicago, il",senior data scientist,Data Scientist,1,0,1,0,1,270400
"factual
4.3","los angeles, ca",senior data scientist,Data Scientist,1,0,1,0,1,318240
"factual
4.3","los angeles, ca",senior data scientist,Data Scientist,1,0,1,0,1,318240
"gallup
4.2","washington, dc",senior data scientist,Data Scientist,1,0,0,0,1,494000
"juniper networks
3.8","cupertino, ca",senior data scientist,Data Scientist,1,0,1,1,1,295360
"juniper networks
3.8","cupertino, ca",senior data scientist,Data Scientist,1,0,1,1,1,295360
"mathworks
4.4","natick, ma",senior data scientist,Data Scientist,1,0,0,0,0,290160
"mathworks
4.4","natick, ma",senior data scientist,Data Scientist,1,0,0,0,0,290160
"mathworks
4.4","natick, ma",senior data scientist,Data Scientist,1,0,0,0,0,290160
"maven wave partners
4.4","chicago, il",senior data scientist,Data Scientist,1,0,0,1,1,267280
"maven wave partners
4.4","chicago, il",senior data scientist,Data Scientist,1,0,0,1,1,267280
"maven wave partners
4.4","chicago, il",senior data scientist,Data Scientist,1,0,0,1,1,267280
"medidata solutions
4.3","new york, ny",senior data scientist,Data Scientist,1,0,0,1,0,256880
"novetta
4.0","herndon, va",senior data scientist,Data Scientist,1,0,0,1,0,305760
"plymouth rock assurance
3.3","woodbridge, nj",senior data scientist,Data Scientist,0,0,0,0,1,204880
"plymouth rock assurance
3.3","woodbridge, nj",senior data scientist,Data Scientist,0,0,0,0,1,204880
"sartorius
3.5","arvada, co",senior data scientist,Data Scientist,1,0,0,0,1,277680
"sartorius
3.5","fremont, ca",senior data scientist,Data Scientist,1,0,0,0,1,306800
"skysync
5.0","ann arbor, mi",senior data scientist,Data Scientist,0,0,0,0,1,270400
"swiss re
3.7","armonk, ny",senior data scientist,Data Scientist,1,0,0,0,1,289120
"the david j. joseph company
4.4","cincinnati, oh",senior data scientist,Data Scientist,1,0,0,1,0,222560
"the david j. joseph company
4.4","cincinnati, oh",senior data scientist,Data Scientist,1,0,0,1,0,222560
"the integer group
2.2","dallas, tx",senior data scientist,Data Scientist,0,0,0,0,0,228800
"zest ai
3.9","burbank, ca",senior data scientist,Data Scientist,1,0,0,0,0,307840
"zest ai
3.9","burbank, ca",senior data scientist,Data Scientist,1,0,0,0,0,307840
"quartet health
3.9","new york, ny",senior data scientist - algorithms,Data Scientist,1,0,0,0,0,343200
"astrazeneca
3.9","new york, ny",senior data scientist - r&d oncology,Data Scientist,1,0,0,0,0,284960
"astrazeneca
3.9","new york, ny",senior data scientist - r&d oncology,Data Scientist,1,0,0,0,0,284960
"astrazeneca
3.9","new york, ny",senior data scientist - r&d oncology,Data Scientist,1,0,0,0,0,284960
"health iq
3.9","dallas, tx",senior data scientist / machine learning,Data Scientist,0,0,0,0,1,199680
"health iq
3.9","dallas, tx",senior data scientist / machine learning,Data Scientist,0,0,0,0,1,199680
"pnnl
3.8","seattle, wa",senior data scientist 4 artificial intelligence,Data Scientist,0,0,0,0,0,247520
"pnnl
3.8","seattle, wa",senior data scientist 4 artificial intelligence,Data Scientist,0,0,0,0,0,247520
"pnnl
3.8","richland, wa",senior data scientist artificial intelligence,Data Scientist,0,0,0,0,0,167440
"pnnl
3.8","richland, wa",senior data scientist artificial intelligence,Data Scientist,0,0,0,0,0,167440
"astrazeneca
3.9","gaithersburg, md",senior data scientist oncology,Data Scientist,1,0,0,0,1,291200
"astrazeneca
3.9","gaithersburg, md",senior data scientist oncology,Data Scientist,1,0,0,0,1,291200
"pnnl
3.8","richland, wa",senior data scientist statistics,Data Scientist,0,0,0,0,0,204880
"novartis
3.8","cambridge, ma","senior data scientist – visualization, novartis ai innovation lab",Data Scientist,0,0,0,0,0,251680
"novartis
3.8","cambridge, ma",senior data scientist: causal & predictive analytics ai innovation lab,Data Scientist,0,0,0,0,0,251680
"western digital
3.5","milpitas, ca","senior engineer, data management engineering",Data Scientist ,1,0,1,1,0,204880
purchasing power,"atlanta, ga",senior financial & data analyst,Data Analyst,,,,,,
"exelixis
3.0","alameda, ca",senior formulations scientist ii,Data Scientist ,0,0,0,0,1,208000
first american,"santa ana, ca",senior geospatial data analyst,Data Analyst,,,,,,
first american,"santa ana, ca",senior geospatial data analyst,Data Analyst,,,,,,
"johns hopkins health care
3.3","glen burnie, md","senior health data analyst, star ratings",Data Analyst,0,0,0,0,0,223600
wellth,"east los angeles, ca",senior health informatics data analyst,Data Analyst,,,,,,150000
wellth,"east los angeles, ca",senior health informatics data analyst,Data Analyst,,,,,,150000
walt disney world resort,"anaheim, ca",senior health services data analyst,Data Analyst,,,,,,
walt disney world resort,"anaheim, ca",senior health services data analyst,Data Analyst,,,,,,
"transunion
3.9","chicago, il",senior insurance data scientist,Data Scientist,1,0,0,0,1,291200
"transunion
3.9","chicago, il",senior insurance data scientist,Data Scientist,1,0,0,0,1,291200
"transunion
3.9","chicago, il",senior insurance data scientist,Data Scientist,1,0,0,0,1,291200
"luminar technologies
3.9","orlando, fl",senior lidar data scientist,Data Scientist,1,0,0,1,0,253760
"luminar technologies
3.9","orlando, fl",senior lidar data scientist,Data Scientist,1,0,0,1,0,253760
"visa inc.
3.7","ashburn, va",senior machine learning (ml) engineer / data scientist - cyber security analytics,Data Scientist,1,0,1,0,0,186160
"pfizer
4.0","new york, ny","senior manager, epidemiologic data scientist",Data Scientist,0,0,0,1,1,348400
"pfizer
4.0","new york, ny","senior manager, epidemiologic data scientist",Data Scientist,0,0,0,1,1,348400
intuit,"san diego, ca",senior marketing data analyst,Data Analyst,,,,,,
intuit,"san diego, ca",senior marketing data analyst,Data Analyst,,,,,,
stripe theory,"atlanta, ga",senior marketing data analyst - hybrid,Data Analyst,,,,,,
sinclair broadcast group,"santa monica, ca",senior media audience data analyst [santa monica],Data Analyst,,,,,,
sinclair broadcast group,"santa monica, ca",senior media audience data analyst [santa monica],Data Analyst,,,,,,
"fleetcor
2.7","nashville, tn","senior operations data analyst, call center operations",Data Analyst,0,0,0,0,1,28080
"fleetcor
2.7","nashville, tn","senior operations data analyst, call center operations",Data Analyst,0,0,0,0,1,28080
"dtcc
3.3","jersey city, nj",senior quantitative analyst,Data Scientist ,1,0,0,0,1,359840
"rti international
4.3","durham, nc",senior research analytical scientist-non-targeted analysis,Data Scientist ,0,0,0,0,0,136240
"rti international
4.3","durham, nc",senior research analytical scientist-non-targeted analysis,Data Scientist ,0,0,0,0,0,136240
"software engineering institute
2.6","pittsburgh, pa",senior research scientist - embedded system development for devops,Data Scientist ,1,0,0,0,1,257920
"software engineering institute
2.6","pittsburgh, pa",senior research scientist-machine learning,Data Scientist ,0,0,0,0,0,257920
"software engineering institute
2.6","pittsburgh, pa",senior research scientist-machine learning,Data Scientist ,0,0,0,0,0,257920
"software engineering institute
2.6","pittsburgh, pa",senior research scientist-machine learning,Data Scientist ,0,0,0,0,0,257920
"software engineering institute
2.6","pittsburgh, pa",senior research scientist-machine learning,Data Scientist ,0,0,0,0,0,257920
"acuity insurance
4.8","sheboygan, wi",senior research statistician- data scientist,Data Scientist,0,0,0,0,0,209040
"bill.com
3.8","palo alto, ca",senior risk data scientist,Data Scientist,0,0,0,0,0,290160
"bill.com
3.8","palo alto, ca",senior risk data scientist,Data Scientist,0,0,0,0,0,290160
"sunovion
3.5","marlborough, ma",senior scientist (neuroscience),Data Scientist ,1,0,0,0,1,321360
"sunovion
3.5","marlborough, ma",senior scientist (neuroscience),Data Scientist ,1,0,0,0,1,321360
"sunovion
3.5","marlborough, ma",senior scientist (neuroscience),Data Scientist ,1,0,0,0,1,321360
"reynolds american
3.1","winston-salem, nc",senior scientist - biostatistician,Data Scientist ,0,0,0,0,1,167440
"reynolds american
3.1","winston-salem, nc",senior scientist - biostatistician,Data Scientist ,0,0,0,0,1,167440
"sunovion
3.5","marlborough, ma",senior scientist - neuroscience,Data Scientist ,1,0,0,0,1,301600
"sunovion
3.5","marlborough, ma",senior scientist - neuroscience,Data Scientist ,1,0,0,0,1,301600
"reynolds american
3.1","winston-salem, nc",senior scientist - regulatory submissions,Data Scientist ,0,0,0,0,1,244400
"reynolds american
3.1","winston-salem, nc",senior scientist - regulatory submissions,Data Scientist ,0,0,0,0,1,244400
"reynolds american
3.1","winston-salem, nc",senior scientist - regulatory submissions,Data Scientist ,0,0,0,0,1,244400
"reynolds american
3.1","winston-salem, nc",senior scientist - toxicologist - product integrity (stewardship),Data Scientist ,0,0,0,0,1,153920
"reynolds american
3.1","winston-salem, nc",senior scientist - toxicologist - product integrity (stewardship),Data Scientist ,0,0,0,0,1,153920
kronos bio,"cambridge, ma","senior scientist, cell pharmacology/assay development",Data Scientist ,0,0,0,0,0,249600
kronos bio,"cambridge, ma","senior scientist, cell pharmacology/assay development",Data Scientist ,0,0,0,0,0,249600
"ksm consulting
4.4","indianapolis, in",senior spark engineer (data science),Data Scientist ,1,0,1,1,0,221520
heluna health,"los angeles, ca","senior staff analyst, data analytics and reporting (n345)",Data Scientist,,,,,,120912
heluna health,"los angeles, ca","senior staff analyst, data analytics and reporting (n345)",Data Scientist,,,,,,120912
kbr,"camarillo, ca",signals intelligence/link16 data analyst,Data Analyst,,,,,,126500
kbr,"camarillo, ca",signals intelligence/link16 data analyst,Data Analyst,,,,,,126500
kbr,"los angeles, ca",signals intelligence/link16 data analyst,Data Analyst,,,,,,126500
kbr,"los angeles, ca",signals intelligence/link16 data analyst,Data Analyst,,,,,,126500
"hp inc.
4.0","corvallis, or",software data engineer - college,Data Engineer,0,0,0,0,0,151840
"mentor graphics
4.1","fremont, ca",software engineer (data scientist/software engineer) - sisw - mg,Data Scientist,1,0,0,0,1,222560
"clearedge
4.0","annapolis junction, md",software engineer - data visualization,Data Scientist ,0,0,0,0,1,194480
"clearedge
4.0","annapolis junction, md",software engineer - data visualization,Data Scientist ,0,0,0,0,1,194480
"clearedge
4.0","annapolis junction, md",software engineer - data visualization,Data Scientist ,0,0,0,0,1,194480
intuit,"san diego, ca",software engineer 2 - audit data analyst,Data Analyst,,,,,,
intuit,"san diego, ca",software engineer 2 - audit data analyst,Data Analyst,,,,,,
"raytheon
3.7","cambridge, md",software engineer staff scientist: human language technologies,Data Scientist ,1,0,0,0,0,205920
"centauri
4.7","beavercreek, oh",spectral scientist/engineer,Data Scientist ,0,0,0,0,0,179920
"pro-sphere tek
3.4","austin, tx",sql data engineer,Data Engineer,1,0,0,1,0,193440
the home depot,"atlanta, ga","sr analyst, data management office - pro trade credit",Data Scientist,,,,,,
hca healthcare,"murfreesboro, tn",sr cloud data analyst,Data Analyst,,,,,,
hca healthcare,"asheville, nc",sr data analyst,Data Analyst,,,,,,
soro technologies,"alpharetta, ga",sr data analyst,Data Analyst,,,,,,
"united biosource
2.1","blue bell, pa",sr data analyst - it,Data Analyst,0,0,0,0,1,150800
"united biosource
2.1","blue bell, pa",sr data analyst - it,Data Analyst,0,0,0,0,1,150800
cbre,"north las vegas, nv",sr data analyst - real estate,Data Analyst,,,,,,
cbre,"north las vegas, nv",sr data analyst - real estate,Data Analyst,,,,,,
molina healthcare,"atlanta, ga",sr data analyst - sql & databricks,Data Analyst,,,,,,
molina healthcare,"long beach, ca",sr data analyst - sql & databricks,Data Analyst,,,,,,
molina healthcare,"long beach, ca",sr data analyst - sql & databricks,Data Analyst,,,,,,
fedex,"memphis, tn",sr data analyst- data stewardship and data management,Data Analyst,,,,,,
"tivity health
3.4","chandler, az",sr data engineer (sr bi developer),Data Engineer,0,0,0,0,0,208000
"tivity health
3.4","chandler, az",sr data engineer (sr bi developer),Data Engineer,0,0,0,0,0,208000
"novartis
3.8","cambridge, ma","sr expert data science, advanced visual analytics (associate level)",Data Scientist ,1,0,0,0,0,221520
"novartis
3.8","cambridge, ma","sr expert data science, advanced visual analytics (associate level)",Data Scientist ,1,0,0,0,0,221520
spectrum,"murfreesboro, tn",sr marketing data analyst - spectrum reach,Data Analyst,,,,,,
"gsk
3.9","cambridge, ma","sr scientist, immuno-oncology - oncology",Data Scientist ,0,0,0,1,0,175760
"gsk
3.9","cambridge, ma","sr scientist, immuno-oncology - oncology",Data Scientist ,0,0,0,1,0,175760
"assurant
3.4","westlake, oh",sr software engineer (data scientist),Data Scientist,0,0,0,0,1,229840
"assurant
3.4","westlake, oh",sr software engineer (data scientist),Data Scientist,0,0,0,0,1,229840
idr inc,"atlanta, ga",sr. analyst sap data & reporting,Data Scientist,,,,,,
carmax,"kennesaw, ga","sr. analyst, supply strategy & analytics - remote within 100 miles of office location",Data Scientist,,,,,,
beck oil inc.,"victorville, ca",sr. data analyst,Data Analyst,,,,,,
beck oil inc.,"victorville, ca",sr. data analyst,Data Analyst,,,,,,
"community behavioral health
3.7","philadelphia, pa",sr. data analyst,Data Analyst,0,0,0,0,1,144560
"doubleverify
3.2","new york, ny",sr. data analyst,Data Analyst,1,0,1,0,1,172640
instride,"los angeles, ca",sr. data analyst,Data Analyst,,,,,,102500
instride,"los angeles, ca",sr. data analyst,Data Analyst,,,,,,102500
"massmutual
3.6","springfield, ma",sr. data analyst,Data Analyst,1,0,0,0,0,168480
the hiller companies llc,"mobile, al",sr. data analyst,Data Analyst,,,,,,
"echo global logistics
3.4","chicago, il",sr. data engineer,Data Engineer,0,0,0,0,0,223600
"echo global logistics
3.4","chicago, il",sr. data engineer,Data Engineer,0,0,0,0,0,223600
"echo global logistics
3.4","chicago, il",sr. data engineer,Data Engineer,0,0,0,0,0,223600
"moser consulting
4.5","indianapolis, in",sr. data engineer,Data Engineer,1,0,1,1,0,254800
"moser consulting
4.5","indianapolis, in",sr. data engineer,Data Engineer,1,0,1,1,0,254800
"moser consulting
4.5","indianapolis, in",sr. data engineer,Data Engineer,1,0,1,1,0,254800
"f&g
3.7","des moines, ia",sr. data engineer (etl developer),Data Engineer,1,0,0,0,1,240240
"f&g
3.7","des moines, ia",sr. data engineer (etl developer),Data Engineer,1,0,0,0,1,240240
"pilot flying j travel centers llc
3.0","knoxville, tn",sr. data engineer - contract-to-hire (java),Data Engineer,1,0,0,0,0,203840
"pilot flying j travel centers llc
3.0","knoxville, tn",sr. data engineer - contract-to-hire (java),Data Engineer,1,0,0,0,0,203840
"pilot flying j travel centers llc
3.0","knoxville, tn",sr. data engineer - contract-to-hire (java),Data Engineer,1,0,0,0,0,203840
"pilot flying j travel centers llc
3.0","knoxville, tn",sr. data engineer - contract-to-hire (java),Data Engineer,1,0,0,0,0,203840
"bridg
2.7","los angeles, ca",sr. data engineer | big data saas pipeline,Data Engineer,0,0,1,1,0,214240
jsvv sols llc,"atlanta, ga",sr. data migration analyst,Data Scientist,,,,,,
"evolve vacation rental
3.7","denver, co",sr. data scientist,Data Scientist,1,0,0,0,0,218400
"genentech
3.9","south san francisco, ca","sr. data scientist - analytics, personalized healthcare (phc)",Data Scientist,1,0,1,0,1,351520
"genentech
3.9","south san francisco, ca","sr. data scientist - analytics, personalized healthcare (phc)",Data Scientist,1,0,1,0,1,351520
"argo group us
3.4","new york, ny",sr. data scientist ii,Data Scientist,1,0,1,1,0,305760
"argo group us
3.4","new york, ny",sr. data scientist ii,Data Scientist,1,0,1,1,0,305760
"numeric, llc
3.2","phila, pa","sr. data scientist, cyber-security lt contract",Data Scientist,1,0,1,1,1,322400
new american funding,"tustin, ca",sr. marketing business data analyst,Data Analyst,,,,,,120000
new american funding,"tustin, ca",sr. marketing business data analyst,Data Analyst,,,,,,120000
amazon,"el segundo, ca","sr. ml data associate, information data operations",Data Scientist,,,,,,
"takeda pharmaceuticals
3.7","san diego, ca",sr. scientist - digital & image analysis/computational pathology,Data Scientist ,0,0,0,0,1,315120
"takeda pharmaceuticals
3.7","san diego, ca",sr. scientist - digital & image analysis/computational pathology,Data Scientist ,0,0,0,0,1,315120
"nektar therapeutics
3.5","san francisco, ca",sr. scientist ii,Data Scientist ,0,0,0,0,1,361920
"q2 solutions
2.9","marietta, ga",sr. scientist method development,Data Scientist ,0,0,0,0,1,166400
"q2 solutions
2.9","marietta, ga",sr. scientist method development,Data Scientist ,0,0,0,0,1,166400
"q2 solutions
2.9","marietta, ga",sr. scientist method development,Data Scientist ,0,0,0,0,1,166400
"takeda pharmaceuticals
3.7","boston, ma","sr. scientist, quantitative translational sciences",Data Scientist ,0,0,0,0,0,335920
"takeda pharmaceuticals
3.7","boston, ma","sr. scientist, quantitative translational sciences",Data Scientist ,0,0,0,0,0,335920
county of los angeles,"los angeles, ca","staff analyst, health",Data Scientist,,,,,,
county of los angeles,"los angeles, ca","staff analyst, health",Data Scientist,,,,,,
"affinity solutions
2.9","san jose, ca",staff bi and data engineer,Data Engineer,1,0,1,0,0,237120
"affinity solutions
2.9","san jose, ca",staff bi and data engineer,Data Engineer,1,0,1,0,0,237120
intuit,"atlanta, ga",staff business data analyst,Data Analyst,,,,,,
hootsuite,"knoxville, tn",staff data analyst,Data Analyst,,,,,,
gusto,"los angeles, ca",staff data analyst - product,Data Analyst,,,,,,134500
gusto,"los angeles, ca",staff data analyst - product,Data Analyst,,,,,,134500
"samsung research america
3.7","mountain view, ca",staff data engineer,Data Engineer,1,0,1,1,0,368160
"sumo logic
3.8","austin, tx",staff data engineer,Data Engineer,0,0,1,1,0,310960
"sumo logic
3.8","austin, tx",staff data engineer,Data Engineer,0,0,1,1,0,310960
intuit,"atlanta, ga",staff data scientist,Data Scientist,,,,,,
"western digital
3.5","san jose, ca",staff data scientist,Data Scientist,1,0,0,1,0,356720
"western digital
3.5","san jose, ca",staff data scientist,Data Scientist,1,0,0,1,0,356720
"walmart
3.2","plano, tx",staff data scientist - technology,Data Scientist,0,0,0,0,0,289120
"walmart
3.2","plano, tx",staff data scientist - technology,Data Scientist,0,0,0,0,0,289120
"tapjoy
3.9","san francisco, ca",staff machine learning engineer,Data Scientist ,1,0,1,0,0,376480
"tapjoy
3.9","san francisco, ca",staff machine learning engineer,Data Scientist ,1,0,1,0,0,376480
"tapjoy
3.9","san francisco, ca",staff machine learning engineer,Data Scientist ,1,0,1,0,0,376480
"wk dickson
4.4","columbia, sc",staff scientist,Data Scientist ,0,0,0,0,0,125840
"advanced bioscience laboratories
2.7","rockville, md",staff scientist- upstream pd,Data Scientist ,0,0,0,0,0,168480
"advanced bioscience laboratories
2.7","rockville, md",staff scientist- upstream pd,Data Scientist ,0,0,0,0,0,168480
"advanced bioscience laboratories
2.7","rockville, md",staff scientist-downstream process development,Data Scientist ,0,0,0,0,1,168480
"advanced bioscience laboratories
2.7","rockville, md",staff scientist-downstream process development,Data Scientist ,0,0,0,0,1,168480
"advanced bioscience laboratories
2.7","rockville, md",staff scientist-downstream process development,Data Scientist ,0,0,0,0,1,168480
"advanced bioscience laboratories
2.7","rockville, md",staff scientist-downstream process development,Data Scientist ,0,0,0,0,1,168480
kennesaw state university,"kennesaw, ga","strategic business data analyst, data strategy",Data Analyst,,,,,,
"icon health and fitness
3.1","logan, ut",supply chain data analyst,Data Analyst,1,0,0,0,1,97760
"kintetsu world express (u.s.a.), inc.","forest park, ga",supply chain data analyst,Data Analyst,,,,,,
taco bell,"irvine, ca",supply chain data analyst,Data Analyst,,,,,,
taco bell,"irvine, ca",supply chain data analyst,Data Analyst,,,,,,
"sullivancotter
4.2","minneapolis, mn",survey data analyst,Data Analyst,1,0,0,0,1,158080
survey junkie,"douglasville, ga",survey data analyst,Data Analyst,,,,,,
survey junkie,"escondido, ca",survey data analyst,Data Analyst,,,,,,
survey junkie,"escondido, ca",survey data analyst,Data Analyst,,,,,,
"corcentric
3.7","cherry hill, nj",system and data analyst,Data Analyst,0,0,0,0,1,122720
san diego metropolitan transit system (mts),"san diego, ca",system safety specialist/ data analyst,Data Analyst,,,,,,82000
san diego metropolitan transit system (mts),"san diego, ca",system safety specialist/ data analyst,Data Analyst,,,,,,82000
"raytheon
3.7","huntsville, al",systems engineer ii - data analyst,Data Analyst,0,0,0,0,1,130000
"raytheon
3.7","huntsville, al",systems engineer ii - data analyst,Data Analyst,0,0,0,0,1,130000
"veterans united home loans
4.7","columbia, mo","technology-minded, data professional opportunities",Data Scientist ,0,0,1,0,1,146640
"veterans united home loans
4.7","columbia, mo","technology-minded, data professional opportunities",Data Scientist ,0,0,1,0,1,146640
wellstar health system,"roswell, ga",trauma data analyst- trauma registrar,Data Analyst,,,,,,
"pennymac
3.2","phoenix, az","vp, data science",Data Scientist ,1,0,0,0,1,258960
"pennymac
3.2","phoenix, az","vp, data science",Data Scientist ,1,0,0,0,1,258960
"clarity insights
4.2","san jose, ca",web data analyst,Data Analyst,1,0,0,0,1,220480
wilshire law firm,"los angeles, ca",wilshire law firm is hiring: data analyst (onsite) in los angeles,Data Analyst,,,,,,72750
wilshire law firm,"los angeles, ca",wilshire law firm is hiring: data analyst (onsite) in los angeles,Data Analyst,,,,,,72750
